timestamp,x,y,z,vx,vy,vz,ax,ay,az,roll,pitch,yaw,roll_rate,pitch_rate,yaw_rate
1733312872701918,0.024907814,0.40453085,-9.246512,-0.32344478,0.7992282,0.7194603,0.12758002,-2.57688,0.6034449,4.8681707388517275,-14.613539371444409,-109.44634014144367,9.595743825537111,-105.1588577036515,-522.326575914672
1733312872709918,0.022311138,0.41177443,-9.24069,-0.32420847,0.77768517,0.72492874,-0.09546056,-2.692878,0.68355346,5.013968282038243,-15.432491103527408,-113.67117846018877,18.224692898314352,-102.36896651037497,-528.1047898431377
1733312872725918,0.017049266,0.4256701,-9.228907,-0.33105645,0.73250514,0.7377578,-0.42799857,-2.8237512,0.8018165,5.522406776587337,-16.938232215361058,-122.25341772465629,31.77740590931837,-94.10881948960322,-536.3899540292193
1733312872733918,0.014890338,0.43211836,-9.222533,-0.3366625,0.7091364,0.74515396,-0.70075685,-2.9210894,0.92452013,5.86682731405728,-17.59927280341949,-126.61316351593474,43.052567183743,-82.63007350730365,-544.9682239098078
1733312872741918,0.012663401,0.43836564,-9.21611,-0.344063,0.6855763,0.7531963,-0.925064,-2.9450133,1.0052919,6.265119586034922,-18.203219687910003,-131.02717829574402,49.786533997205254,-75.49336056131426,-551.7518474761576
1733312872749918,0.010354457,0.4444115,-9.209632,-0.35327438,0.66197467,0.7617374,-1.1514201,-2.9502063,1.0676384,6.722816214409557,-18.752480056389743,-135.48692538001782,57.21207854682921,-68.65754605996766,-557.4683855342286
1733312872765918,0.005435339,0.45590264,-9.196535,-0.37697408,0.6152079,0.7802967,-1.4812312,-2.9229221,1.1599548,7.838420698325157,-19.652130988345945,-144.53559374791413,69.72528024472504,-56.22818324726255,-565.5417729935193
1733312872773918,0.0028056756,0.46136934,-9.189905,-0.39101624,0.5924869,0.7903853,-1.7552711,-2.840124,1.2610778,8.475139929613452,-19.985402473919013,-149.1188723201085,79.58990391103676,-41.65893569663369,-572.909821524292
1733312872781918,4.58745e-05,0.46664575,-9.183202,-0.40659633,0.57030666,0.80096376,-1.9475108,-2.7725322,1.3223066,9.147795907685694,-20.245025440405534,-153.75519756060382,84.08199725903029,-32.45287081081519,-579.5406550619176
1733312872789918,-0.0028559046,0.47173667,-9.176422,-0.42369348,0.5487656,0.8119329,-2.1371431,-2.6926322,1.3711451,9.8471288632507,-20.43826624734877,-158.42603003134428,87.41661944562584,-24.15510086790451,-583.8540588425575
1733312872805918,-0.009130413,0.48138747,-9.162616,-0.46213734,0.50820005,0.83518046,-2.4027414,-2.5353467,1.4529712,11.326169864732869,-20.6024377418146,-167.855446100416,92.4400625926355,-10.260718404114241,-589.3385043169831
1733312872813918,-0.012523821,0.48596233,-9.155582,-0.48326656,0.48936328,0.8473394,-2.6411524,-2.3545957,1.5198662,12.089706559484934,-20.54958294908101,-172.60229698251453,95.44208684400813,6.606849091698646,-593.3563602623148
1733312872821918,-0.016100204,0.4903814,-9.1484585,-0.50551826,0.47162887,0.85990953,-2.7814617,-2.216801,1.5712677,12.850408614266398,-20.40493160423503,-177.36422920100281,95.08775684768308,18.08141810574761,-595.2415273110369
1733312872829918,-0.019867644,0.49465394,-9.141282,-0.5287768,0.45505565,0.87273717,-2.9073207,-2.0716524,1.6034542,13.602157366773339,-20.1790122756555,177.8611511511687,93.96859406336748,28.23991607244158,-596.8274559785542
1733312872845918,-0.027992215,0.5028063,-9.1266365,-0.57783705,0.42568853,0.8989609,-3.066264,-1.8354448,1.6389824,15.084813148310886,-19.507074662619722,168.28440885607122,92.6659863460967,41.99610081473603,-598.5463934435934
1733312872853918,-0.032360367,0.5067075,-9.119164,-0.6033992,0.41301638,0.91239095,-3.1952708,-1.5840194,1.6787573,15.805290661867804,-19.056153366332186,163.48669044905506,90.05968919461486,56.36516203594202,-599.7148008770198
1733312872861918,-0.037453733,0.50967556,-9.111777,-0.6300226,0.40087456,0.92598027,-3.327921,-1.5177279,1.6986653,16.490610663645885,-18.52876600001642,158.69069760131546,85.66500022226012,65.92342078947019,-599.4991059674481
1733312872869918,-0.04275758,0.5125611,-9.10428,-0.65701896,0.39014092,0.9397831,-3.3745465,-1.3417042,1.7253532,17.12636190815732,-17.93654913423783,153.90821990940344,79.46890556392951,74.02710822232422,-597.8097114890023
1733312872885918,-0.054006044,0.5181283,-9.088997,-0.7117481,0.37296513,0.9676405,-3.4205725,-1.073487,1.7410889,18.24394486420629,-16.575633714046543,144.35474407720318,69.84893475306055,85.05721376195548,-597.0922395125166
1733312872893918,-0.05995332,0.5208324,-9.081207,-0.73927087,0.3665755,0.9816523,-3.4403427,-0.7987022,1.751475,18.72906368104749,-15.807327374773447,139.58880149387554,60.639852105149835,96.03829240913684,-595.7428229159581
1733312872901918,-0.0661163,0.5234986,-9.073304,-0.76669866,0.36160094,0.9957493,-3.428474,-0.6218217,1.7621218,19.159755073807755,-14.980279434424412,134.83344862415402,53.836424095033166,103.38099254362922,-594.4191087151886
1733312872909918,-0.072493926,0.5261376,-9.065288,-0.79394907,0.3580074,1.009831,-3.406301,-0.44919175,1.760207,19.52792202886344,-14.103098048827936,130.0875419112023,46.02086938196085,109.64767319955958,-593.2383391189646
1733312872925918,-0.08584129,0.5313967,-9.048917,-0.84730744,0.3549307,1.0379246,-3.3348982,-0.19229388,1.7558559,20.060724091400097,-12.250929106534723,120.60263574019766,33.30012890854111,115.7605588933258,-592.8066356877899
1733312872933918,-0.092825636,0.5340275,-9.040562,-0.8733063,0.35532695,1.0519085,-3.2498536,0.049531456,1.7479806,20.224479677944082,-11.293375162573344,115.85857096999732,20.46944831799783,119.69424299517237,-593.0080962750434
1733312872941918,-0.10001198,0.53667223,-9.032095,-0.8987377,0.35696536,1.0658613,-3.1789317,0.20480154,1.7441063,20.317244194250367,-10.317351691128293,111.11602304755307,11.595564538285904,122.00293393063139,-592.8184903055305
1733312872949918,-0.10739552,0.5393401,-9.023559,-0.9235123,0.35976705,1.0796933,-3.0968187,0.3502108,1.7289965,20.334100929996037,-9.324265701932468,106.37498695162935,2.1070919682087323,124.13574864947806,-592.6295119904635
1733312872965918,-0.12273126,0.5447795,-9.00615,-0.97066426,0.36859897,1.1072142,-2.9469988,0.55199486,1.7200558,20.135006910684275,-7.316632128614899,96.88686944688254,-12.443376206985072,125.47709833234812,-593.0073440466762
1733312872973918,-0.13067006,0.5475668,-8.997279,-0.9928841,0.3744872,1.1207772,-2.7774794,0.7360279,1.6953795,19.928215855023616,-6.322112308964653,92.1320222263017,-25.84888195758245,124.31497745628081,-594.3559025726057
1733312872981918,-0.13877977,0.5504086,-8.988299,-1.0141366,0.38122955,1.1342165,-2.6565566,0.8427947,1.6799121,19.65628107425888,-5.345135817472305,87.36579199388527,-33.991847595591956,122.12206143654342,-595.7787790520531
1733312872989918,-0.14779592,0.5526026,-8.979912,-1.0350972,0.38809842,1.1473598,-2.620086,0.8586086,1.6429125,19.319323955006062,-4.391819129914845,82.585948279173,-42.11963990660235,119.16458594468256,-597.4804643390343
